1620363385475997696,-32.98520,-97.94601,17.59225,0.97895,-0.05002,0.08642,0.17802,-7.57415,-26.71227,2.21852,
1620363385607900672,-33.98984,-101.51178,17.87490,0.97841,-0.04576,0.08576,0.18240,-7.65658,-27.31942,2.11942,
1620363385742098688,-35.02274,-105.21123,18.17518,0.97832,-0.03934,0.08454,0.18494,-7.73081,-27.71856,2.39676,
1620363385875951872,-36.06027,-108.93906,18.50757,0.97789,-0.04190,0.08282,0.18737,-7.71518,-28.09125,2.47790,
1620363386010107904,-37.09534,-112.74865,18.82555,0.97760,-0.04111,0.08179,0.18950,-7.67814,-28.69140,2.28786,
1620363386142565120,-38.11049,-116.57783,19.12358,0.97728,-0.03815,0.08304,0.19122,-7.65158,-29.13374,2.24960,
1620363386277881600,-39.14781,-120.54716,19.43356,0.97678,-0.03737,0.08414,0.19345,-7.67191,-29.56300,2.32440,
1620363386408972544,-40.15533,-124.45377,19.73812,0.97623,-0.03717,0.08462,0.19604,-7.69508,-30.07643,2.31895,
1620363386542885120,-41.18710,-128.51720,20.04772,0.97575,-0.03423,0.08458,0.19896,-7.72135,-30.56384,2.32727,
1620363386676771328,-42.22196,-132.64189,20.36083,0.97520,-0.03332,0.08434,0.20191,-7.73353,-31.07451,2.32614,
1620363386810569472,-43.25747,-136.82845,20.67219,0.97465,-0.03360,0.08430,0.20452,-7.70511,-31.57248,2.33224,
1620363386944296192,-44.28872,-141.08785,20.98081,0.97415,-0.03001,0.08525,0.20702,-7.67453,-32.07105,2.37339,
1620363387078372864,-45.31999,-145.41896,21.29913,0.97361,-0.02843,0.08640,0.20932,-7.69154,-32.52597,2.38781,
1620363387210259712,-46.33969,-149.73962,21.60969,0.97302,-0.03000,0.08580,0.21208,-7.74812,-33.03211,2.29699,
1620363387344315904,-47.37906,-154.20728,21.90840,0.97259,-0.02877,0.08412,0.21484,-7.76958,-33.61143,2.18952,
1620363387478641152,-48.42051,-158.75243,22.20332,0.97220,-0.02728,0.08288,0.21727,-7.73863,-34.05759,2.21057,
1620363387611529984,-49.44913,-163.31052,22.49598,0.97168,-0.02680,0.08248,0.21983,-7.74062,-34.55836,2.18761,
1620363387745026304,-50.48223,-167.95789,22.78499,0.97112,-0.02541,0.08141,0.22284,-7.75262,-35.06857,2.15133,
1620363387879450368,-51.52156,-172.70789,23.07257,0.97056,-0.02333,0.08084,0.22569,-7.72645,-35.57909,2.14378,
1620363388011886848,-52.54406,-177.44993,23.35419,0.96995,-0.02244,0.08083,0.22839,-7.69833,-36.05040,2.09950,
1620363388145753600,-53.57488,-182.31203,23.63379,0.96927,-0.02091,0.08119,0.23128,-7.70990,-36.62568,2.07347,
1620363388279579136,-54.60345,-187.24594,23.91289,0.96871,-0.01762,0.08129,0.23385,-7.65485,-37.13900,2.09963,
1620363388413295872,-55.62829,-192.23282,24.19741,0.96805,-0.01781,0.08198,0.23631,-7.67439,-37.49123,2.12734,
1620363388547021824,-56.65137,-197.28853,24.47103,0.96752,-0.01723,0.08209,0.23848,-7.61949,-38.13285,1.98248,
1620363388679464960,-57.65891,-202.37059,24.73430,0.96717,-0.01279,0.08199,0.24021,-7.58372,-38.61386,2.00472,
1620363388813538304,-58.67475,-207.57030,25.00738,0.96684,-0.01328,0.08142,0.24168,-7.57164,-38.95884,2.04672,
1620363388946959616,-59.67535,-212.81078,25.26943,0.96660,-0.01272,0.08115,0.24275,-7.41873,-39.58955,1.88826,
1620363389081208832,-60.66334,-218.15470,25.52506,0.96642,-0.00902,0.08276,0.24311,-7.31540,-39.98852,1.92252,
1620363389216168448,-61.64510,-223.58281,25.78606,0.96627,-0.00853,0.08381,0.24336,-7.21703,-40.48553,1.89698,
1620363389348965376,-62.59685,-228.98801,26.03578,0.96601,-0.00790,0.08517,0.24394,-7.10623,-40.86942,1.85437,
1620363389482076160,-63.54001,-234.46218,26.27212,0.96566,-0.01065,0.08668,0.24469,-7.05319,-41.41384,1.68376,
1620363389615205376,-64.47178,-240.00842,26.48699,0.96539,-0.01034,0.08803,0.24528,-6.95844,-41.89503,1.57529,
1620363389748591104,-65.39432,-245.63419,26.69321,0.96522,-0.00864,0.08873,0.24577,-6.86310,-42.44658,1.53496,
1620363389882095360,-66.30803,-251.32819,26.90129,0.96519,-0.00822,0.08814,0.24612,-6.81558,-42.85579,1.56433,
1620363390016190208,-67.21466,-257.11005,27.10025,0.96515,-0.00862,0.08727,0.24655,-6.68952,-43.36728,1.40623,
1620363390149161728,-68.09495,-262.91274,27.28054,0.96500,-0.00673,0.08834,0.24681,-6.55401,-43.89518,1.32001,
1620363390282215424,-68.96018,-268.78366,27.45842,0.96505,-0.00492,0.08911,0.24641,-6.46679,-44.35115,1.34940,
1620363390416551680,-69.82033,-274.77251,27.63806,0.96530,-0.00461,0.08865,0.24558,-6.33558,-44.80679,1.30250,
1620363390549477888,-70.65181,-280.75997,27.80292,0.96555,-0.00540,0.08857,0.24462,-6.16566,-45.28748,1.16502,
1620363390683539712,-71.46746,-286.86256,27.95116,0.96575,-0.00547,0.08976,0.24338,-6.00311,-45.77263,1.04815,
1620363390817298176,-72.26015,-293.01760,28.08812,0.96597,-0.00439,0.09075,0.24218,-5.85126,-46.24743,1.00385,
1620363390949740288,-73.02760,-299.17136,28.21859,0.96626,-0.00489,0.09102,0.24089,-5.73966,-46.66723,0.96015,
1620363391083244032,-73.78381,-305.43333,28.33322,0.96647,-0.00715,0.09129,0.23988,-5.58128,-47.13907,0.75763,
1620363391217702912,-74.52280,-311.80772,28.42329,0.96676,-0.00766,0.09252,0.23821,-5.40605,-47.65670,0.59552,
1620363391350623744,-75.23270,-318.17399,28.49849,0.96728,-0.00702,0.09310,0.23591,-5.26930,-48.14044,0.53636,
1620363391484698368,-75.92732,-324.66056,28.56835,0.96802,-0.00543,0.09244,0.23316,-5.10164,-48.60870,0.50387,
1620363391618920192,-76.60052,-331.21193,28.63155,0.96884,-0.00590,0.09088,0.23035,-4.92126,-49.04804,0.40963,
1620363391752149504,-77.24235,-337.77535,28.67705,0.96951,-0.00598,0.09043,0.22769,-4.69977,-49.50013,0.27119,
1620363391885148672,-77.85683,-344.39239,28.70869,0.97018,-0.00425,0.09034,0.22486,-4.51694,-50.02851,0.21256,
1620363392018977280,-78.45210,-351.11375,28.73987,0.97092,-0.00192,0.08915,0.22219,-4.39230,-50.41145,0.25375,
1620363392153688320,-79.03022,-357.93307,28.76453,0.97169,-0.00367,0.08734,0.21951,-4.19224,-50.87431,0.09280,
1620363392286352384,-79.57110,-364.71875,28.76515,0.97235,-0.00180,0.08752,0.21648,-3.96554,-51.38235,-0.06052,
1620363392419062016,-80.08447,-371.56500,28.75767,0.97285,-0.00124,0.08897,0.21367,-3.78799,-51.80210,-0.07027,
1620363392552356608,-80.57669,-378.50566,28.74587,0.97333,-0.00012,0.08975,0.21110,-3.61228,-52.30736,-0.09913,
1620363392686455040,-81.05213,-385.54993,28.72816,0.97378,0.00004,0.09035,0.20877,-3.48270,-52.76795,-0.17088,
1620363392820686336,-81.51129,-392.67201,28.69721,0.97434,0.00148,0.08944,0.20654,-3.35512,-53.33065,-0.26605,
1620363392954629632,-81.95330,-399.84212,28.65945,0.97491,0.00189,0.08821,0.20435,-3.24682,-53.72357,-0.30922,
1620363393087843584,-82.37738,-407.03330,28.60626,0.97544,-0.00026,0.08691,0.20240,-3.11500,-54.24796,-0.48503,
1620363393220992512,-82.77993,-414.29355,28.53167,0.97592,0.00135,0.08697,0.20006,-2.93624,-54.80450,-0.61088,
1620363393353633536,-83.16199,-421.59134,28.45216,0.97637,0.00304,0.08702,0.19777,-2.82718,-55.23970,-0.59927,
1620363393487486208,-83.53275,-429.01647,28.36779,0.97682,0.00284,0.08639,0.19583,-2.71455,-55.72269,-0.69914,
1620363393621784320,-83.88743,-436.53503,28.26684,0.97722,0.00308,0.08625,0.19391,-2.57776,-56.26382,-0.82578,
1620363393754916864,-84.22468,-444.05682,28.15441,0.97765,0.00412,0.08584,0.19189,-2.48440,-56.76224,-0.87229,
1620363393888851456,-84.54890,-451.69029,28.03481,0.97823,0.00462,0.08493,0.18927,-2.35462,-57.22420,-0.91285,
1620363394021409280,-84.85251,-459.31052,27.90687,0.97893,0.00524,0.08381,0.18615,-2.22473,-57.73267,-1.01746,
1620363394155083008,-85.13994,-467.05776,27.76433,0.97966,0.00498,0.08234,0.18293,-2.07587,-58.19646,-1.12446,
1620363394288928768,-85.40885,-474.88244,27.60594,0.98027,0.00552,0.08098,0.18021,-1.93607,-58.73266,-1.23736,
1620363394422872832,-85.66111,-482.77636,27.43654,0.98073,0.00553,0.08050,0.17794,-1.84251,-59.14100,-1.30025,
1620363394556399360,-85.89703,-490.71231,27.25057,0.98112,0.00509,0.08067,0.17571,-1.70129,-59.71837,-1.46634,
1620363394690111744,-86.11589,-498.73340,27.05034,0.98161,0.00751,0.08119,0.17259,-1.57473,-60.22340,-1.51079,
1620363394822707968,-86.31802,-506.75067,26.85073,0.98227,0.00879,0.08094,0.16889,-1.48256,-60.71658,-1.51830,
1620363394956386048,-86.50584,-514.90187,26.64411,0.98315,0.01094,0.07883,0.16459,-1.33005,-61.16682,-1.56841,
1620363395091337216,-86.67612,-523.19194,26.42384,0.98407,0.01055,0.07652,0.16009,-1.16571,-61.71362,-1.72826,
1620363395225139200,-86.81899,-531.47718,26.18522,0.98487,0.01039,0.07575,0.15553,-0.97391,-62.11356,-1.84629,
1620363395357757440,-86.93654,-539.75250,25.92872,0.98555,0.00960,0.07584,0.15114,-0.79545,-62.68491,-2.02410,
1620363395491961088,-87.03080,-548.19686,25.65387,0.98614,0.01081,0.07683,0.14663,-0.62080,-63.13935,-2.06504,
1620363395624091392,-87.10154,-556.57608,25.37592,0.98659,0.01202,0.07815,0.14278,-0.46068,-63.67270,-2.13280,
1620363395757758976,-87.15772,-565.11943,25.08691,0.98690,0.01286,0.07929,0.13994,-0.37686,-64.16174,-2.21400,
1620363395891855872,-87.20619,-573.75839,24.78387,0.98724,0.01236,0.07937,0.13749,-0.33257,-64.72362,-2.32573,
1620363396026459136,-87.24805,-582.50643,24.46428,0.98757,0.01384,0.07931,0.13502,-0.29750,-65.23200,-2.39794,
1620363396159381504,-87.28398,-591.20929,24.14029,0.98792,0.01268,0.07888,0.13277,-0.25711,-65.73373,-2.49837,
1620363396292710400,-87.31335,-600.00829,23.79638,0.98826,0.01144,0.07872,0.13045,-0.18768,-66.24111,-2.65521,
1620363396425494784,-87.33557,-608.84423,23.43367,0.98853,0.01213,0.07903,0.12814,-0.11809,-66.85144,-2.80097,
1620363396559215104,-87.34863,-617.81633,23.05995,0.98875,0.01427,0.07993,0.12561,-0.07369,-67.34193,-2.78399,
1620363396693449984,-87.35880,-626.89208,22.68450,0.98908,0.01565,0.07933,0.12322,-0.08364,-67.85306,-2.79976,
1620363396827085056,-87.36728,-635.99243,22.29967,0.98938,0.01385,0.07833,0.12169,-0.07920,-68.40021,-2.93925,
1620363396960151552,-87.37983,-645.13954,21.89677,0.98966,0.01820,0.07564,0.12053,-0.14474,-69.00937,-3.03609,
1620363397093561600,-87.39652,-654.36038,21.49179,0.98998,0.01372,0.07367,0.11969,-0.06027,-69.46925,-3.18067,
1620363397227263744,-87.40433,-663.69422,21.05872,0.98987,0.01785,0.07550,0.11892,-0.01245,-70.09356,-3.22443,
1620363397360831232,-87.40921,-673.08948,20.63149,0.98972,0.02155,0.07821,0.11777,-0.10036,-70.54392,-3.13743,
1620363397493887744,-87.43056,-682.50775,20.20913,0.98999,0.01840,0.07656,0.11711,-0.19064,-71.10528,-3.28302,
1620363397628709120,-87.45745,-692.13589,19.75520,0.99016,0.02029,0.07525,0.11619,-0.20239,-71.69436,-3.43168,
1620363397761067776,-87.48692,-701.66259,19.29676,0.99032,0.02280,0.07409,0.11511,-0.25428,-72.20482,-3.47995,
1620363397894341376,-87.52347,-711.31452,18.83063,0.99057,0.02027,0.07268,0.11437,-0.30255,-72.69492,-3.57620,
1620363398028657152,-87.56582,-721.12571,18.33610,0.99080,0.02110,0.07099,0.11328,-0.31877,-73.34060,-3.75124,
1620363398162407168,-87.61184,-730.97006,17.83172,0.99091,0.02314,0.06979,0.11268,-0.38018,-73.85032,-3.79038,
1620363398295943680,-87.66497,-740.86153,17.31848,0.99111,0.02054,0.06854,0.11220,-0.42048,-74.34405,-3.90853,
1620363398431918848,-87.72165,-751.02103,16.77000,0.99116,0.02277,0.06841,0.11133,-0.39911,-75.06075,-4.09216,
1620363398562449664,-87.77762,-760.84027,16.23850,0.99117,0.02316,0.06942,0.11060,-0.48821,-75.46123,-4.09432,
1620363398696032000,-87.84687,-770.95833,15.68207,0.99138,0.02150,0.06814,0.10981,-0.52394,-76.07337,-4.27045,
1620363398829678592,-87.91601,-781.16166,15.10438,0.99125,0.02302,0.06990,0.10960,-0.52168,-76.64227,-4.38682,
1620363398965496320,-87.99710,-791.61330,14.51205,0.99103,0.02677,0.07066,0.11021,-0.69118,-77.25981,-4.32930,
1620363399098228224,-88.09949,-801.89302,13.93853,0.99111,0.02568,0.06855,0.11105,-0.82857,-77.64636,-4.33824,
1620363399232525312,-88.21664,-812.36825,13.33435,0.99112,0.02358,0.06742,0.11217,-0.90603,-78.34419,-4.64348,
1620363399365161984,-88.34188,-822.80079,12.71035,0.99088,0.02652,0.06822,0.11316,-0.99778,-78.96028,-4.72491,
1620363399498338560,-88.48345,-833.35050,12.08299,0.99074,0.02818,0.06839,0.11384,-1.13888,-79.42154,-4.65235,
1620363399633107712,-88.64337,-844.09655,11.44526,0.99080,0.02656,0.06734,0.11438,-1.24970,-80.07971,-4.81983,
1620363399765196288,-88.81094,-854.71741,10.79728,0.99062,0.02967,0.06729,0.11515,-1.30367,-80.69001,-4.94149,
1620363399898984704,-88.99338,-865.54768,10.13574,0.99053,0.03023,0.06767,0.11554,-1.43296,-81.19929,-4.95375,
1620363400034532864,-89.19543,-876.59420,9.45498,0.99055,0.02841,0.06683,0.11634,-1.53940,-81.80386,-5.11054,
1620363400165904640,-89.40300,-887.38790,8.77202,0.99036,0.03056,0.06675,0.11743,-1.63416,-82.49525,-5.24920,
1620363400299282176,-89.62924,-898.42024,8.07225,0.99021,0.03069,0.06706,0.11855,-1.76576,-82.96353,-5.24749,
